actor,gross,budget,profit_ratio
Amber Heard,38504094,90750000,0.424287537190083
Anson Mount,0,5750000,0
Whitney Able,0,1250000,0
James McAvoy,367339263,462500000,0.794247055135135
Nicollette Sheridan,16208138,4e+07,0.40520345
Hannah Marks,0,5e+06,0
Guy Camilleri,0,5e+06,0
Chevy Chase,11631245,3.5e+07,0.332321285714286
Allen Covert,19214963,4e+07,0.480374075
Linda Cardellini,157621108,5e+07,3.15242216
Reba McEntire,0,2.4e+07,0
Kendra C. Johnson,7059537,3e+06,2.353179
Jimmy Jean-Louis,7059537,3e+06,2.353179
Wesley Jonathan,7009668,5600000,1.25172642857143
Gerald McRaney,49875589,5.8e+07,0.859923948275862
Billy Zane,0,13500000,0
Tricia Helfer,0,7e+06,0
Matthew Settle,1036886,1e+07,0.1036886
Thomas Kretschmann,1036886,4.4e+07,0.0235655909090909
Sarah Wayne Callies,1036886,1e+07,0.1036886
Logan Lerman,308920964,3.13e+08,0.986967936102236
Brie Larson,120114209,5.3e+07,2.26630583018868
Chris Penn,95396,3e+06,0.0317986666666667
William Gazecki,0,250000,0
Jacque Fresco,0,250000,0
Larry King,0,250000,0
Rachael Bella,0,1e+06,0
William Sadler,0,6e+06,0
Brad Renfro,53481,8e+06,0.006685125
Tiffany Dupont,13391174,2e+07,0.6695587
Luke Goss,13391174,2.6e+07,0.515045153846154
John Noble,13391174,2e+07,0.6695587
Amy Adams,1420818670,776700000,1.82930175099781
Julie Cox,0,1.2e+07,0
Alan McKenna,0,1.2e+07,0
Jascha Washington,0,6e+06,0
Kel Mitchell,0,5e+06,0
Michael Beach,0,5e+06,0
Tim Daly,6223,7e+06,0.000889
Dana Delany,28943,5500000,0.00526236363636364
Izabella Miko,0,5e+06,0
Columbus Short,158158842,7.1e+07,2.22758932394366
Jacqueline Bisset,0,5e+06,0
Tim Blake Nelson,118658,1.1e+07,0.0107870909090909
Judah Friedlander,22766,3e+06,0.00758866666666667
Brandon Colt,0,250000,0
Craig Hamilton,0,250000,0
Joe Phillips,0,250000,0
Tamlyn Tomita,142060,3300000,0.0430484848484848
Lane Nishikawa,142060,3300000,0.0430484848484848
Greg Watanabe,142060,3300000,0.0430484848484848
Christopher Guest,5542025,1.2e+07,0.461835416666667
Daniella Alonso,0,14500000,0
Jessica Custodio,0,25000,0
Zak Kilberg,0,25000,0
Terry Erioski,0,25000,0
Khaled Abol Naga,54902,3400000,0.0161476470588235
Richard Schiff,54902,3400000,0.0161476470588235
Christy Carlson Romano,0,3e+06,0
Ross Thomas,0,3e+06,0
Scott Thompson Baker,0,3e+06,0
Rachel Miner,0,12900000,0
Mimi Rogers,2557668,2e+06,1.278834
Jess Weixler,360696,2e+06,0.180348
William Fichtner,290867936,4.32e+08,0.673305407407407
Carly Schroeder,3026943,12800000,0.236479921875
Adrian Dunbar,71904,2500000,0.0287616
George Harris,71904,2500000,0.0287616
Lou Doillon,0,5e+06,0
John Hayden,0,5e+05,0
Richard Riehle,0,5e+05,0
Sam Hennings,3347439,7500000,0.4463252
Eric Johnson,3347439,7500000,0.4463252
Alexander Carroll,3347439,7500000,0.4463252
Rutger Hauer,0,3e+06,0
Rory Kozoll,0,29000,0
Charlene Amoia,0,29000,0
Vartan Latyre,0,29000,0
Blair Underwood,63231524,6e+06,10.5385873333333
Lauren Birkell,40677,1.2e+07,0.00338975
Jane Gilchrist,0,1.2e+07,0
Connie Britton,14471735,33250000,0.43524015037594
Daniel Tay,7781413,2.8e+07,0.277907607142857
Frank Edward Nora,0,1000,0
Howard Wen,0,1000,0
Dreya Weber,0,750000,0
Addie Yungmee,0,750000,0
David De Simone,0,750000,0
Christian Oliver,0,23000,0
Dean Stapleton,0,23000,0
Courtney Mace,0,23000,0
Bruno Alexander,0,1e+07,0
Reedy Gibbs,0,1e+07,0
Katie B. Robertson,0,10000,0
Heidi Sulzman,0,10000,0
Garrett Jones,0,1e+05,0
Juliet Reeves London,0,1e+05,0
William Howard Bowman,0,1e+05,0
Jacquelyn Morgan,0,1.2e+07,0
Cybill Shepherd,0,1.2e+07,0
Adam Huss,0,850000,0
Jeremy Radin,0,850000,0
Leyla Milani,0,850000,0
Danny McBride,71416609,149900000,0.476428345563709
Vincent Pastore,0,4e+06,0
Michael Gibney,0,4e+06,0
Paul DeAngelo,0,4e+06,0
Brianna Brown,0,1500000,0
Joshua DesRoches,0,1500000,0
Sid Haig,0,1500000,0
Tate Ellington,21298,1500000,0.0141986666666667
Florence Faivre,21298,1500000,0.0141986666666667
Corey Sevier,0,5e+06,0
Ryan Carnes,0,5e+06,0
Jennifer Shirley,0,2.4e+07,0
Blake Woodruff,0,2.4e+07,0
Lisa Lovbrand,0,1.2e+07,0
David Kennedy,0,1.2e+07,0
Imelda Staunton,36581633,2.1e+07,1.74198252380952
Fan Bo,0,2000,0
Liu Hao,0,2000,0
Xin Shuang,0,2000,0
Paris Hilton,27696,9e+06,0.00307733333333333
Max Baker,4210,250000,0.01684
Elina Madison,0,46000,0
Jeff Doba,0,46000,0
Bryan Kent,0,46000,0
Larry the Cable Guy,219313113,216500000,1.01299359353349
David Koechner,84946697,1.9e+07,4.47087878947368
Michael Papajohn,15655665,4e+06,3.91391625
Nick Damici,36938,1360000,0.0271602941176471
Kim Blair,0,60000,0
Ron Brice,0,60000,0
Ben McKenzie,33861768,63500000,0.533256188976378
Jon Osbeck,0,3e+05,0
Joe Lorenzo,0,3e+05,0
Daniel Alan Kiely,0,3e+05,0
Tim Dutton,0,1.5e+07,0
Anthony 'Treach' Criss,0,1500000,0
Nia Peeples,0,1500000,0
Blu Mankuma,0,1500000,0
Blythe Metz,0,250000,0
Luciano Szafir,0,250000,0
JJ Feild,2384722,2.4e+07,0.0993634166666667
Saïd Taghmaoui,233520,2.4e+07,0.00973
Maria Papas,233520,2.4e+07,0.00973
David Lee Smith,0,2e+05,0
Tony Todd,0,2200000,0
John Billingsley,0,2e+05,0
Sean Hayes,231232350,9e+07,2.56924833333333
Hayley McFarland,0,2e+06,0
Nick Searcy,0,2e+06,0
Paul Dano,58874716,56100000,1.04946017825312
Ciarán Hinds,125030659,1.19e+08,1.05067780672269
Michael Cera,281643615,172500000,1.63271660869565
Julie Kavner,183132370,7.5e+07,2.44176493333333
Nancy Cartwright,183132370,7.5e+07,2.44176493333333
Tucker Albrizzi,24530513,9e+06,2.72561255555556
Tony Benn,24530513,9e+06,2.72561255555556
Ryan Kwanten,16545445,2e+07,0.82727225
Donnie Wahlberg,16545445,2e+07,0.82727225
Keri Russell,400746199,3.29e+08,1.21807355319149
Alice Braga,270173186,1.82e+08,1.48446805494505
Charlie Tahan,287523166,1.94e+08,1.48207817525773
Khalid Abdalla,15797907,21500000,0.734786372093023
Ahmad Khan Mahmoodzada,15797907,2e+07,0.78989535
Atossa Leoni,15797907,2e+07,0.78989535
Giovanna Mezzogiorno,4584886,4.5e+07,0.101886355555556
Rose McGowan,67572845,1.93e+08,0.350118367875648
Laurie Holden,25592632,1.8e+07,1.42181288888889
Zoë Bell,3453,1.3e+07,0.000265615384615385
Scott Porter,94581720,3.6e+07,2.62727
Charlie Cox,39413795,1.06e+08,0.371828254716981
Sam Shepard,4322635,4e+07,0.108065875
Jim Sturgess,180297187,1.78e+08,1.01290554494382
Joe Anderson,24343673,4.7e+07,0.517950489361702
Erin McGrane,0,2500,0
Brian Paulette,0,2500,0
Olga Kurylenko,233627116,2.49e+08,0.938261510040161
Alexandra Maria Lara,239495,5e+06,0.047899
Bruno Ganz,34420449,3.7e+07,0.930282405405405
Richard Jenkins,286665705,1.81e+08,1.58378842541436
Abigail Breslin,241922747,145500000,1.66269929209622
Piper Laurie,256184,7500000,0.0341578666666667
Rose Byrne,752288148,231500000,3.24962482937365
Scoot McNairy,91611577,50025000,1.83131588205897
Sara Simmonds,172177,25000,6.88708
Brian McGuire,172177,25000,6.88708
David Cross,437169065,145800000,2.99841608367627
Cameron Richardson,217326336,6e+07,3.6221056
Emily Churchill,50080,2e+06,0.02504
Rebecca Spence,50080,2e+06,0.02504
Eddie Redmayne,62841566,185200000,0.339317311015119
Naveen Andrews,36789772,7e+07,0.525568171428571
Reece Thompson,755723,2.9e+07,0.0260594137931034
Anna Kendrick,630042961,219570000,2.869440091998
Nicholas D'Agosto,60519400,6.6e+07,0.916960606060606
Seth Rogen,867376787,4.71e+08,1.84156430360934
Jason Bateman,649452574,459800000,1.41246753806003
Julian McMahon,47852604,2e+07,2.3926302
Melvil Poupaud,955625,2e+06,0.4778125
Matt Long,11702090,19500000,0.60010717948718
Eva Amurri Martino,317986,1.3e+07,0.0244604615384615
Jenna Fischer,37712166,8e+07,0.471402075
David Krumholtz,36634302,7e+07,0.523347171428571
Dan Fogler,254903517,351800000,0.72456940591245
Ray Winstone,154225168,339500000,0.454271481590574
Bobby Coleman,14978921,5.4e+07,0.277387425925926
Dakota Blue Richards,70083519,1.8e+08,0.389352883333333
Dan Futterman,9172810,1.6e+07,0.573300625
Kathleen Gati,214202,1.2e+07,0.0178501666666667
Paulina Gaitan,2748553,1.2e+07,0.229046083333333
Jason Ritter,256807,9500000,0.0270323157894737
Buzz Aldrin,1134049,2e+06,0.5670245
Neil Armstrong,1134049,2e+06,0.5670245
Stephen Armstrong,1134049,2e+06,0.5670245
Mae Whitman,34017854,139500000,0.243855584229391
Gerald Burke,1430185,2e+06,0.7150925
Ali Fadhil,1430185,2e+06,0.7150925
Kathryn Morris,3169424,1.3e+07,0.243801846153846
Kate del Castillo,12591218,6e+06,2.09853633333333
Danny Huston,97339749,1.22e+08,0.797866795081967
Melissa McCarthy,354981671,1.28e+08,2.7732943046875
Michael Sheen,95678845,1.5e+08,0.637858966666667
Reiko Aylesworth,41797066,4e+07,1.04492665
Steven Pasquale,41797066,4e+07,1.04492665
Daniel Gillies,2649854,1.8e+07,0.147214111111111
Pruitt Taylor Vince,2626800,1.7e+07,0.154517647058824
Alex Gibney,462201,1e+06,0.462201
Brian Keith Allen,274661,1e+06,0.274661
Moazzam Begg,274661,1e+06,0.274661
Christopher Daniel Barnes,0,8e+06,0
Susanne Blakeslee,0,8e+06,0
Nadine Velazquez,116216197,5.6e+07,2.07528923214286
Rainn Wilson,226968644,1.95e+08,1.16394176410256
Michael Welch,40578,3.6e+07,0.00112716666666667
Jennifer Carpenter,43568471,2e+07,2.17842355
Isaach De Bankolé,648562,8e+06,0.08107025
Andy Samberg,550371153,3.57e+08,1.5416558907563
Ian McShane,565079881,5.52e+08,1.0236954365942
Sharon Leal,84649150,2e+07,4.2324575
Tate Donovan,25584685,2e+07,1.27923425
Jerry Seinfeld,126597121,1.5e+08,0.843980806666667
Patrick Carroll,65087,5e+06,0.0130174
Rob Devaney,65087,5e+06,0.0130174
Izzy Diaz,65087,5e+06,0.0130174
Amy Poehler,621905910,3.08e+08,2.01917503246753
John Krasinski,112136048,1.65e+08,0.679612412121212
Max von Sydow,140080850,1.4e+08,1.0005775
Malin Akerman,257861784,201500000,1.27971108684864
Steve Talley,0,2e+05,0
Christopher McDonald,6842058,1e+07,0.6842058
Justin Chatwin,29921892,7.5e+07,0.39895856
Margarita Levieva,20832473,3e+07,0.694415766666667
Tanc Sade,23563,5e+06,0.0047126
Patton Oswalt,66650727,4.7e+07,1.41810057446809
Rachel Nichols,29863526,6.4e+07,0.46661759375
Simon Reynolds,3992339,8e+06,0.499042375
Madison Pettis,90636983,2.2e+07,4.11986286363636
Steve Austin,4995,4e+06,0.00124875
Vinnie Jones,3718,8400000,0.000442619047619048
Brendan Gleeson,24992512,1.03e+08,0.242645747572816
Emily VanCamp,12149,3e+06,0.00404966666666667
Sean Patrick Flanery,10286318,1.4e+07,0.734737
Tori Spelling,31937,5e+05,0.063874
Philipp Karner,31937,5e+05,0.063874
James O'Shea,31937,5e+05,0.063874
Dylan McDermott,35374833,4.6e+07,0.769018108695652
Zachary Knighton,16366370,1e+07,1.636637
Neal McDonough,15984437,46500000,0.343751333333333
Dylan Walsh,29062561,1250000,23.2500488
Brent Gorski,16747,55000,0.304490909090909
Christopher Wyllie,16747,55000,0.304490909090909
Melissa Searing,16747,55000,0.304490909090909
Scout Taylor-Compton,91653389,35650000,2.57092255259467
Tyler Mane,91653389,3e+07,3.05511296666667
Michelle Morgan,1905240,4e+06,0.47631
Joshua Close,1905240,4e+06,0.47631
Shawn Roberts,1905240,4e+06,0.47631
Adam Baldwin,0,3500000,0
Anne Heche,7107093,3500000,2.030598
James Marsters,9353573,50500000,0.185219267326733
Russell Hornsby,67152,5e+06,0.0134304
Richard Petrocelli,0,4e+06,0
Nicolle Rochelle,0,4e+06,0
Jay Jablonski,1052403,3300000,0.31891
Cerina Vincent,1052403,3300000,0.31891
John Kapelos,1052403,3300000,0.31891
Jesse Archer,77612,2e+05,0.38806
Paul Haje,72348,125000,0.578784
Charlie David,72348,325000,0.222609230769231
Anessa Ramsey,597420,550000,1.08621818181818
Justin Welborn,597420,50000,11.9484
Scott Poythress,597420,50000,11.9484
Joel David Moore,34193,10500000,0.00325647619047619
Zachary Levi,420420653,344500000,1.22037925399129
Dave Foley,0,5834683.95461912,0
Verne Troyer,0,5834683.95461912,0
Zack Ward,0,5834683.95461912,0
Clancy Brown,19821956,63500000,0.312156787401575
Moon Bloodgood,10232081,2e+07,0.51160405
Ashley Benson,14123773,5e+06,2.8247546
David Chisum,0,1e+06,0
Janel Parrish,10005534,1100000,9.09594
Melonie Diaz,16114321,1900000,8.48122157894737
Ana Mercedes,16479,1e+06,0.016479
Cecile Rivore,16479,1e+06,0.016479
Jefferson Moore,0,250000,0
Ruby Lewis,0,250000,0
Chloe Allen,0,250000,0
Dana Snyder,5518918,750000,7.35855733333333
Dave Willis,5518918,750000,7.35855733333333
Carey Means,5518918,750000,7.35855733333333
Ido Port,401538,1700000,0.236198823529412
Gilya Stern,401538,1700000,0.236198823529412
Molly Shannon,21066891,2.5e+07,0.84267564
Darrell Hammond,0,725000,0
Steve Burns,0,725000,0
Amanda Righetti,64997188,20750000,3.13239460240964
Idris Elba,339873007,355200000,0.956849681869369
Tracee Ellis Ross,31339647,1e+07,3.1339647
Brian Presley,204068,5e+06,0.0408136
Rider Strong,0,2.3e+07,0
Danielle Savre,0,9e+06,0
Matt Cohen,0,9e+06,0
Chrissy Calhoun,0,9e+06,0
Emily Blunt,486505296,744450000,0.65350969977836
Ashton Holmes,20146,6e+06,0.00335766666666667
Louise Fletcher,379643,2200000,0.172565
Liana Liberato,379643,2200000,0.172565
Adam Carolla,885276,1700000,0.520750588235294
Oswaldo Castillo,885276,1700000,0.520750588235294
Thomas Lennon,20339754,1e+07,2.0339754
Robert Ben Garant,20339754,1e+07,2.0339754
Kerri Kenney,20339754,1e+07,2.0339754
Tara Gerard,0,5e+06,0
Vanessa Viola,0,5e+06,0
Kelsey Wedeen,0,5e+06,0
Jaymie Dornan,0,1e+06,0
Teresa Palmer,66430273,3.9e+07,1.70334033333333
Lee Cormie,46474,4e+06,0.0116185
David Lee McInnis,13720,3500000,0.00392
Joseph Y. Kim,13720,3500000,0.00392
Brad Anderson,0,6000,0
Desmond Dutcher,0,6000,0
Mark Ford,0,6000,0
Pat Healy,477096,1220000,0.391062295081967
Alexander Ludwig,38919701,6e+07,0.648661683333333
Lochlyn Munro,13235267,6e+06,2.20587783333333
Richard Gant,13235267,6e+06,2.20587783333333
Hazel Armenante,0,5e+05,0
Nicole Barré,0,5e+05,0
Gwendoline Yeo,0,5500000,0
Bryan Fox,0,10000,0
Lindsay Gareth,0,10000,0
Casey Graf,0,10000,0
Andrew Shue,2955039,9e+06,0.328337666666667
Aaron Yoo,31492858,9e+06,3.49920644444444
Marc Winnick,0,2e+06,0
Jason Cottle,15213,750000,0.020284
Casey Curran,15213,750000,0.020284
Ethan Atkinson,15213,750000,0.020284
Austin Basis,0,1e+06,0
Jane Edith Wilson,0,1e+06,0
Al Vicente,0,1e+06,0
Nicole Abisinio,0,2400000,0
Joli Julianna,0,2400000,0
Matt Fraley,0,2400000,0
Monique Coleman,0,937000,0
Robert Forster,4584,5e+07,9.168e-05
Selina Giles,0,1.5e+07,0
Roger Fan,52850,5e+05,0.1057
Dustin Nguyen,52850,5e+05,0.1057
Adetola Abiade,196990,2e+06,0.098495
Paul Allen,196990,2e+06,0.098495
Paul Norman Allen,196990,2e+06,0.098495
Bijou Phillips,58776,1e+07,0.0058776
Teri Polo,296778991,2e+08,1.483894955
Mila Kunis,565486493,4.65e+08,1.21609998494624
Gregory Smith,0,2.8e+07,0
Greta Gerwig,17236796,2e+06,8.618398
Eliza Bennett,34563664,1.38e+08,0.250461333333333
Paulo Araujo,398420,8e+06,0.0498025
Ty Thomas Reed,398420,8e+06,0.0498025
Sam Worthington,1102713144,7.59e+08,1.45284999209486
Nadia Bjorlin,6877133,2.6e+07,0.264505115384615
Eddie Griffin,6877133,38990000,0.17638196973583
Kateri Walker,0,2e+06,0
Chelsea Ricketts,0,2e+06,0
Elana Drago,0,4e+06,0
Nasser Memarzia,0,4e+06,0
Louis C.K.,84336890,7e+07,1.20481271428571
James Earl Jones,84336890,7e+07,1.20481271428571
Vincent Piazza,0,30000,0
Alan Barnes Netherton,0,30000,0
Alejandra Ambrosi,0,30000,0
Jon Bernthal,13800,2e+06,0.0069
Will Forte,284175975,2e+08,1.420879875
Elisabeth Moss,62162548,4400000,14.1278518181818
Catherine Mary Stewart,0,7e+05,0
John Savage,0,7e+05,0
Grace Thorsen,346132,3e+06,0.115377333333333
Taylor Sharpe,346132,3e+06,0.115377333333333
Patrick Kilpatrick,0,5e+06,0
Johnny Messner,0,1.7e+07,0
Jon Huertas,95,5800000,1.63793103448276e-05
Daniel Benzali,0,1800000,0
Carmen Serano,0,1.8e+07,0
Lisa Vidal,0,1e+06,0
Joshua Pelegrin,0,1e+06,0
Gemma Ward,105068590,2e+07,5.2534295
Julianna Robinson,0,1e+06,0
Michael Grant Terry,0,1e+06,0
Elliott Gould,938232,1e+07,0.0938232
Antwon Tanner,0,3e+06,0
Jay Baruchel,494652750,487800000,1.01404827798278
Mark Bazeley,0,1.2e+07,0
Steve Toussaint,0,1.2e+07,0
Kevin Sorbo,61568641,2e+06,30.7843205
Stacie Bono,0,2e+06,0
Jeffrey Dean Morgan,72695556,93500000,0.777492577540107
Ed Speleers,75030163,1e+08,0.75030163
Mike Brune,0,25000,0
Anna Chlumsky,2993669,25000,119.74676
Katie Orr,0,25000,0
Tom Bailey,0,1e+05,0
Becca Connolly,0,1e+05,0
Joe Schenck,0,1e+05,0
Mehmet Günsür,0,1e+06,0
Frida Farrell,0,1e+06,0
Nick Mancuso,0,1e+06,0
Rhett Giles,0,1e+06,0
Jonathan LaPaglia,0,1.2e+07,0
Jun Kim,0,2500000,0
Jun-ho Jeong,0,2500000,0
Vince Acevedo,0,18000,0
Natalee Arteaga,0,18000,0
Ari Kahtib,0,18000,0
Haley Ramm,1435950,1e+07,0.143595
Vanessa Williams,0,989000,0
Kevin Daniels,0,989000,0
Ben Burtt,223806889,1.8e+08,1.24337160555556
Elissa Knight,223806889,1.8e+08,1.24337160555556
Christopher Fitzgerald,45755616,7e+07,0.653651657142857
Amy Ryan,36246135,5.5e+07,0.659020636363636
Bee Vang,148085755,3.3e+07,4.48744712121212
Christopher Carley,148085755,3.3e+07,4.48744712121212
Rebecca Hall,186226873,183850000,1.01292832744085
Jessica Lucas,117946178,6.3e+07,1.87216155555556
Lizzy Caplan,80456325,2.8e+07,2.87344017857143
Brian Geraghty,15704068,2.6e+07,0.604002615384615
Bradley Cooper,2284616708,1024500000,2.2299821454368
Eric Dane,286302946,1.2e+08,2.38585788333333
Amanda Seyfried,575082282,4.05e+08,1.41995625185185
José María Yazpik,200399,2e+07,0.01001995
Carol Burnett,160902880,1e+08,1.6090288
Mark Strong,39387229,83500000,0.471703341317365
Sarah Bolger,71152537,9e+07,0.790583744444444
Rosemarie DeWitt,77222351,67250000,1.1482877472119
Robert Pattinson,1421566679,4.65e+08,3.05713264301075
Billy Burke,191449475,3.7e+07,5.17431013513514
Carice van Houten,86396369,1.16e+08,0.744796284482759
Asa Butterfield,206164373,402500000,0.512209622360248
Rupert Friend,31512160,74300000,0.424120592193809
Miley Cyrus,394835531,2.42e+08,1.63155178099174
Susie Essman,114053579,1.5e+08,0.760357193333333
Melissa Leo,16229597,37500000,0.432789253333333
Misty Upham,2508841,1e+06,2.508841
Charlie McDermott,2508841,1e+06,2.508841
Marisol Nichols,0,2900000,0
Vincent Miller,0,2900000,0
Josh Peck,34934754,5.2e+07,0.671822192307692
Drake Bell,30565753,41500000,0.736524168674699
Leslie Nielsen,32873554,4.7e+07,0.699437319148936
David Koppell,856942,2e+05,4.28471
Ben Barnes,158790923,3.2e+08,0.496221634375
Skandar Keynes,141614023,2.25e+08,0.629395657777778
Tal Bachman,12995673,2500000,5.1982692
Jonathan Boulden,12995673,2500000,5.1982692
Saoirse Ronan,118719046,1.98e+08,0.599591141414141
Jennifer Hudson,37766350,1.1e+07,3.43330454545455
Anita Briem,104068768,85200000,1.22146441314554
Tye Olson,5343,1200000,0.0044525
Kyle Clare,5343,1200000,0.0044525
Ellie Araiza,5343,1200000,0.0044525
Kat Dennings,52403602,55800000,0.939132652329749
Demián Bichir,1754319,5e+07,0.03508638
Rodrigo Santoro,66035557,116100000,0.568781714039621
Noah Emmerich,15709385,3e+07,0.523646166666667
Elle Fanning,372109787,2.63e+08,1.41486611026616
Bill Pullman,4065940,8500000,0.478345882352941
Danny Glover,11387418,2e+07,0.5693709
Archie Panjabi,23527748,2.2e+07,1.06944309090909
Laz Alonso,45212281,51600000,0.876206996124031
Robert Hoffman,83206559,6.8e+07,1.22362586764706
Briana Evigan,84859934,8.8e+07,0.964317431818182
Cassie Ventura,58006147,2.3e+07,2.52200639130435
Mathieu Amalric,227442200,2.25e+08,1.01085422222222
Kristen Bell,960707559,430800000,2.23005468662953
Jason Segel,696091089,4.06e+08,1.71451007142857
Sean Faris,25478941,3e+07,0.849298033333333
Clark Duke,20679619,3.3e+07,0.626655121212121
Amanda Crew,8396942,2.1e+07,0.399854380952381
Julie Benz,50672561,8.5e+07,0.596147776470588
Matthew Marsden,51852148,9e+07,0.576134977777778
Matt Lanter,71812444,28500000,2.51973487719298
Nika Futterman,35154336,8500000,4.13580423529412
Tom Kane,35154336,8500000,4.13580423529412
Erin Bethea,33451479,5e+05,66.902958
Zac Efron,641815465,2.23e+08,2.87809625560538
Vanessa Hudgens,203336588,183420000,1.10858460364191
Ashley Tisdale,147771102,7.6e+07,1.94435660526316
Josh Gad,86986860,5e+07,1.7397372
Selena Gomez,233157054,1.28e+08,1.821539484375
Drew Seeley,0,5e+06,0
Jane Lynch,189412677,1.7e+08,1.11419221764706
Christopher Masterson,0,2e+06,0
Brooke Burns,0,2e+06,0
Pell James,25352,3500000,0.00724342857142857
Rob Corddry,181316681,1.25e+08,1.450533448
Jason Marsden,0,3500000,0
Scott Menville,0,3500000,0
Ray Stevenson,103972953,1.27e+08,0.818684669291339
Maude Barlow,0,5e+05,0
Neil Patrick Harris,479609701,261500000,1.83407151434034
Christopher Meloni,41907944,3500000,11.9736982857143
Marco Khan,94770548,1.05e+08,0.902576647619048
Marina Abramovic,498428,1150000,0.433415652173913
Louis Arcella,0,4500000,0
Angelica Blandon,0,4500000,0
Pedro Capo,0,4500000,0
Kevin McKidd,134774454,1.35e+08,0.998329288888889
Emma Stone,1326815990,819200000,1.61964842529297
Ezra Miller,18384733,1.7e+07,1.08145488235294
Emory Cohen,30722,2e+05,0.15361
Kelly Macdonald,240901319,1.98e+08,1.21667332828283
Alan Alda,113993695,9.4e+07,1.21269888297872
Jessica Chastain,567469404,4.39e+08,1.29264101138952
Beau Bridges,40687294,3.5e+07,1.16249411428571
Stephan Bender,6319,1200000,0.00526583333333333
Thomas Jay Ryan,6319,1200000,0.00526583333333333
Diana Scarwid,6319,1200000,0.00526583333333333
Rachael Taylor,25926543,8e+06,3.240817875
James Kyson,25926543,8e+06,3.240817875
Andy Serkis,497412146,5.18e+08,0.960255108108108
Casper Van Dien,0,9e+06,0
Stephen Hogan,0,9e+06,0
Amelia Warner,0,5e+06,0
Carlos Leon,0,5e+06,0
Jill Hennessy,15112,3e+06,0.00503733333333333
Joel McHale,38536376,2.7e+07,1.42727318518519
Paul Sorvino,140244,8500000,0.0164992941176471
Anthony Head,140244,8500000,0.0164992941176471
Eva Longoria,7622976,1.4e+07,0.544498285714286
Lake Bell,37812165,1.5e+07,2.520811
Jessica Lowndes,0,2e+06,0
Ross Kohn,0,2e+06,0
Ross McCall,0,2e+06,0
Davinder Gill,0,2e+06,0
Chris Brasher,0,2e+06,0
Chiara Lepora,0,2e+06,0
Kenny Wormald,103566639,4.8e+07,2.1576383125
Noah Segan,0,2e+07,0
Mariel Hemingway,0,4e+06,0
Kelly Blatz,0,1100000,0
Penn Badgley,88094674,8e+06,11.01183425
Kevin P. Farley,7001720,1.2e+07,0.583476666666667
Nick Zano,0,5e+06,0
Gillian Anderson,20981633,3e+07,0.699387766666667
Charlie Yeung,15279680,4e+07,0.381992
Shahkrit Yamnarm,15279680,4e+07,0.381992
Tina Fey,349482674,197800000,1.7668487057634
Simon Rex,32014289,2e+07,1.60071445
Micheal J. Smith Sr.,76211,7e+05,0.108872857142857
JimMyron Ross,76211,7e+05,0.108872857142857
Tarra Riggs,76211,7e+05,0.108872857142857
Amartya Sen,57324,1e+06,0.057324
John Perkins,57324,1e+06,0.057324
Simon Quarterman,53245055,1e+06,53.245055
Chris Conrad,406252,8e+06,0.0507815
Gillian Jacobs,43185396,20300000,2.127359408867
Naomie Harris,342505680,244900000,1.39855320538995
Adam Scott,58216961,37400000,1.55660323529412
Wyatt Cenac,110869,13000,8.52838461538462
Tracey Heggins,110869,13000,8.52838461538462
Elizabeth Acker,110869,13000,8.52838461538462
Michael Brown,519981,9e+05,0.577756666666667
Julie Chen,519981,9e+05,0.577756666666667
Vanessa Lachey,14174654,2.5e+07,0.56698616
Nicole Parker,14174654,2.5e+07,0.56698616
Ben Stein,7499617,3500000,2.14274771428571
Lili Asvar,7499617,3500000,2.14274771428571
Peter Atkins,7499617,3500000,2.14274771428571
Reynaldo Rosales,574940,2500000,0.229976
Heidi Dippold,574940,2500000,0.229976
Mischa Barton,0,4.6e+07,0
Alfre Woodard,85369703,6500000,13.1338004615385
Rebekah Brandes,0,1e+06,0
Daniel Bonjour,0,1e+06,0
Greg Cirulnick,0,1e+06,0
Michael D. Coe,0,1e+06,0
Ian Graham,0,1e+06,0
Nikolai Grube,0,1e+06,0
Romany Malco,32380115,69600000,0.465231537356322
Caroline Hyatt,0,140000,0
Britt Medlin,0,140000,0
Alison Grace Norwood,0,140000,0
Jayma Mays,91836913,1.31e+08,0.70104513740458
Anupam Kher,231008,2.8e+07,0.00825028571428571
Jake Abel,26626466,4e+07,0.66566165
Jonas Ball,95,4e+06,2.375e-05
Matthew R. Anderson,95,4e+06,2.375e-05
Peter Coyote,0,6e+06,0
Desmond Harrington,0,5250000,0
Lea Thompson,13998282,19750000,0.708773772151899
Julie Mond,0,3750000,0
Malcolm Stewart,0,6e+06,0
Tom Bastounes,692572,1e+07,0.0692572
Adam Rothenberg,15979,4e+06,0.00399475
Ethan Peck,15979,4e+06,0.00399475
Don McManus,0,6e+06,0
Ryanne Duzich,0,6e+06,0
Teddy Dunn,0,6e+06,0
Jessica Stroup,43818159,2.3e+07,1.90513734782609
Richard Bull,4131640,7500000,0.550885333333333
Josh Cooke,0,1e+07,0
Mike Deadman,0,6e+06,0
Larry Fessenden,14132,1500000,0.00942133333333333
Moises Arias,4558647,37500000,0.12156392
Willie Nelson,36497,6e+06,0.00608283333333333
Rachel Dratch,17324636,4.6e+07,0.37662252173913
Christopher Judge,0,2500000,0
Cristian Motiu,0,1e+07,0
